id,is_iceberg
5941774d,1.5124797414833857e-05
4023181e,0.9999779865845555
b20200e4,7.04136027263047e-10
e7f018bb,0.9999999988989106
4371c8c3,0.053856181525786695
a8d9b1fd,3.2602185399133177e-06
29e7727e,0.00011595479597170666
92a51ffb,0.9999999999982845
c769ac97,9.43689570931383e-16
aee0547d,0.0
565b28ac,0.0
e04e9775,0.9999529082342581
8e8161d1,7.16093850883226e-15
4cf4d256,5.256543450515849e-08
139e5324,0.0
f156976f,8.001538320812074e-11
68a117cc,4.551914400963142e-15
d9aa7a56,0.001446935085283485
9005b143,0.05533589269025735
5f6d3988,0.9524981360647373
9ad70954,0.0
b9087b9e,0.19530541520985323
a39a1427,0.9210841394001605
82fbe8ed,0.0019939166700071453
1fae4879,0.0
6dd8f13d,0.0
bbad5958,4.3921978776229054e-07
54527583,9.891320540411641e-10
be8fa29c,2.5212463339308044e-08
81a3328f,0.9999999998798075
1a3c0ab3,3.4128619288975592e-06
4deeeb8b,2.72482539260821e-05
ac6d5632,0.008868590522034148
472dadb5,2.885215024706067e-05
96093f95,0.9412060933202524
f5b4e3df,0.9764233207816426
e01a3c92,0.0
001680af,0.006443378254546217
8e639f33,0.00046336754507791955
a2c16612,0.9857294739530956
a6d76474,0.0
19c47684,0.010733588600204458
015827b6,0.9808790444312296
7df7f7ce,5.8351089585184646e-06
0bbf1a3f,0.059021885764028614
636cfbb7,0.8244141137107179
7370030a,0.9999986283888642
43aa97ad,0.0
ba2b5e63,0.999999999999592
dfdd335b,0.999991767069975
e79b13dc,6.060087680892501e-06
dc32b195,1.1386006704139362e-07
6d868590,0.9999983633977838
75fa59aa,0.0
ffe50836,0.002183242117888562
a7bfd784,0.9999688742832393
b3d569e3,2.145973515332855e-06
6c538c5b,0.00015153331087663924
5c7c15f4,1.0
0b745139,0.9893823063380793
fd14608e,0.002064085391837278
f0bc8305,0.00013302524338476562
a10ccb28,0.9999999947315493
543304c7,0.99762151227996
6c3a4078,0.0
9b73cc75,0.0006920108499279265
5c6c71b1,0.00043129454938217737
09ee9186,0.997593894230724
207c35cf,5.454535748072864e-07
153c813e,0.9999991033299618
5605d58b,0.9939540913804127
642ca396,1.223988688181521e-10
d32d72c0,0.7239715225653054
16646a17,0.9999413520551539
384074af,0.45109461974592974
69bf1e8c,4.808999347627463e-07
9e90a054,0.003508588916143862
89dbe7f7,0.9999999992926877
dbd27d22,0.608410655332546
a2ea1561,0.9988389065384555
d63402af,0.5241075245859773
1ac8bb92,0.9999999999999651
8beffca5,0.00010825526827923371
46741f3e,0.0020221815737805904
e5ee6aa7,0.005367515417864954
5ecd892b,0.9622108439012957
69892166,0.01244854299279502
2f725a81,0.0007066573540383536
810abfe4,0.0
e6f973e6,0.21874860519279143
c60a5c46,6.261435814280958e-12
c42b9e08,0.0036236485284023012
c3f00c23,0.9999999999998341
5307fdb8,0.9999995729774989
3e4f005e,1.0866735078440826e-07
4a4cc2e0,0.9945994961528539
9bdd88d1,0.0
0d832bed,4.5095258638383484e-09
14a134fa,0.0
78a41676,0.0
0bd4658e,2.1053159215966843e-12
4a311bb0,0.0006027374918228801
f939c817,0.001411882820891941
956adc4d,1.0
f8a119f5,0.8888974222474554
61faa1ad,0.9992264573367255
6725eb3e,0.005715922641664262
17b3a8fd,0.0
49a88dfc,1.6653345369377348e-16
2d6ec645,2.041600516422548e-08
0d4d77ba,0.005509136579279483
3ee672a2,0.999999999999965
738b41fd,0.3886490160447511
f7fb320d,0.16561859874757834
b42fad18,8.722552680140438e-10
4ab8b00a,0.605439806414672
f7870f2b,0.003183076211753788
4978666a,0.00414064266371672
f1b0d6c7,0.0
5642407f,0.0003803609377713846
36d4ff92,0.9999973824462152
4139aba2,0.9924633350091179
7585ce58,2.392756881519631e-09
33e25984,0.9999999999568259
ac46f3c9,2.623457007189245e-13
fc34a5b8,0.8711099600505192
85c36a8f,0.050476517060313975
b2d8a426,0.0008317260687619177
13ec60d1,0.9633722182005995
9d440f42,0.0007372305234608634
1c0a891e,0.03728874020494061
981c3bc3,0.9999999999999987
295604f4,0.754699389604808
16ca16c3,0.0
b4dda837,0.05331046733801431
88d088ef,1.416922135177856e-12
1b4fa160,0.31769543600051064
f371bd82,7.420047909434402e-11
b130a0b7,0.9999999995403293
ebf1de82,1.3890499861446415e-11
01e651c3,0.9999913084787291
51b1fecc,0.9999999165029312
fa635a31,0.9999999999999123
97b7d789,0.9999136143656955
2f598053,0.0
c0e3e148,3.5982328228101323e-13
cfa175a8,0.006013280331649162
3d7e09d8,0.3692925638175287
44a13d1b,0.9959457402857043
c66b0948,0.43957902988668224
976a6d64,2.233679091689922e-08
8bbd8909,0.01248299096184824
522890fd,0.9999999401101103
f23a3b95,0.0004962348739026012
680039dc,0.9996785090426059
93028e53,8.706649823331247e-08
22a16932,0.999999999864911
7d8126d2,8.769154239141042e-06
ba2ecd75,0.0
8071bdd7,3.450818121253363e-07
96d5aeee,0.0
154be68f,0.9987316545532232
d8c2bfe2,0.9997383242477621
f76d47b0,0.781208355028391
0e781ade,9.468814066160292e-10
13cf6060,0.0
cd99f710,0.9999999999167282
d10005bb,0.0
3a31445f,0.9999999999960387
3157202d,0.0
6ee64703,1.1001138888744322e-10
e5de8685,0.017320734491799383
02cc70ba,4.996003610813204e-16
50984a87,0.2856765697150423
fa94957a,0.9999999999992542
eab406b4,0.5044252820078284
3ad39398,0.690068539743951
9ecf3802,1.0
6048ae7b,0.0
9dc68871,0.0
13701465,0.3230515680416173
8d8779f3,0.0
0712f269,0.10065506797728996
722c2597,4.9960036108132044e-15
478a2b08,0.9470305343032395
38f5fb41,0.0002219495284587758
c52ad74d,0.9999999999999987
0c85fd09,0.0
f1582cba,0.7351527411100522
ff836697,0.9942708419535013
ddfe4802,7.97444246636303e-07
3cef3bc7,0.9999943746498533
6a21542b,1.7035529705444752e-05
150e23c4,0.9999999994351135
078c6d99,0.9971785605701384
1dcd1dc3,0.0
39967e45,0.05354960179541279
6b6333aa,0.9999999997567315
4ae61433,0.00011998810839203289
f96362e0,3.580159911159564e-05
97a88aac,7.363845644370315e-10
427ae8ce,5.160921690006148e-11
209d4b15,0.061271075978165945
64b453bd,0.0
0f5a484e,0.999823378744703
5ac74969,0.9898561479025263
736ed43e,0.7577510915864059
8533795f,0.00020722119410276907
f5b54fb6,0.15974885088546315
6eb4c041,0.40367347955086413
97afdf42,0.43613945528059933
1bb488db,0.9997716567607924
f132e44d,0.0
d3c2f140,0.9999999287875851
1756794d,0.0005054312951177642
9efcc11f,0.0
14c966cf,0.9978057988026372
59cfe4d1,0.9008731359625556
883151f4,1.1890488593735427e-13
34c4c9ff,0.41273570375742963
70b4c2eb,0.4479946512135482
96a337d9,0.8806548040443856
7fe89ffa,0.0416591227599758
057c7a22,0.0
451cc057,0.99999993102643
05076700,0.0
dc52f6c1,7.979468887792107e-05
b03a59f9,1.91685628481153e-09
129ed4b0,0.9866534393222437
fb611563,0.9999999137117008
ac32e6f1,0.004463838590224978
c05c5ab0,0.35756057251653617
3163d5ed,0.0
02096ca4,0.9999068567698153
e92496c0,0.0
1a9e2c50,0.9999996470942959
0864e334,0.9966200040609121
d976faeb,6.440054045597776e-11
1d7b342f,0.0
281bc1ea,0.0
bea9f0cf,0.0014763890389203338
f4afa0e6,0.0
e1b5ef69,0.0013017425641079217
b50539fd,0.018746804514860216
2a8c9c15,0.00045506333394729204
157ebb0c,0.9999997678574994
247d3614,8.854819488757215e-09
0c6cc0cb,0.00021806132455254312
aae88d39,5.907289884032885e-06
0c77b464,0.02015893959363657
963cf5ea,3.11789532851936e-05
1b371d8b,0.9999997558535041
225bc00f,0.0
bc0a4eec,0.0
1099782e,2.1729102134271372e-07
a18feadd,0.9996523197422841
ad7f4932,2.3687188099863477e-08
5f8f831e,0.0893144194629224
b5167c35,0.0
0230b06d,2.6021061284020597e-06
f8d7f7ba,0.0
08bd1053,0.0
58e4dc8c,2.110733809956855e-11
4793ce8e,4.7730310925864217e-08
304caab4,0.0
f2ee6d7f,0.03733139395817131
e1f9c0e4,0.9978662123790559
8e40401c,0.00031746430148599236
5d9eaba2,0.078236279124972
55e7562c,2.7045676809223096e-10
9da6cb4b,0.0
c3c1c8ec,0.0
3b38698e,0.00012040282473413377
6c9eb909,4.405845457688962e-06
482a3d1d,7.327471962526033e-15
0e9918f0,0.07779286871999902
ef894fd2,0.0
4b82e7f7,0.9999999999918957
b9cdd7fb,0.0
94a496f4,0.023110322327653865
995eacae,0.9987145408121854
41b02e58,0.9999998345668735
69f04617,0.9999995375185637
c889a03c,0.9999999575989607
91f98acf,0.9999999999999873
9135c19f,0.9999999999999314
1f0e9c09,4.996003610813204e-16
260d6e8e,0.9999999956311569
46334397,1.0429438979109307e-09
f34ddf31,4.797517183519062e-08
4d6177d7,0.5796785753000342
76a57270,0.01557821358329553
217b8cea,0.0
9a45a566,0.9999960854263674
1b55c75e,0.0
7bd92ec6,0.999992257414511
6c409f41,0.046194730366720005
df3e48eb,1.3964021317036668e-07
62723e57,0.0
b8e627bf,0.6253599528899295
86bb5d85,2.79168662631335e-08
77e5034c,0.00027372317762841547
607079e5,0.0439644763066635
96879fb4,1.6448853160044852e-05
6afe606d,0.9999927766751794
4129802f,0.9689989625663036
a42300ef,0.41195475530511827
1af842f5,0.995106551711616
3fe57d78,0.9999999999999098
f4e60ed5,0.9999999265824546
68c8337b,3.9133946683200804e-07
914ed5b5,1.0393181759660308e-08
a6bb5987,9.259442501724502e-05
c781c439,7.771561172376096e-15
47a1a25e,3.8900166815514226e-07
80ea0713,0.9924923973738571
a9d001bc,0.0
f94d098a,5.867528685143952e-14
3e230e0e,2.2377114272664755e-08
24afa485,1.1102230246251565e-16
bc37db7f,0.9988774613901212
83f99e4d,5.454525719983394e-13
1a8d86f7,0.0
38136419,0.6578445143331924
d393e637,0.9999997198110813
36902570,0.9999666977678097
327f7b25,0.9998148752833755
3f8543c6,0.9811103008307156
a0d42a70,0.8669036602561987
e07ba430,0.1926138172569533
c6e53803,0.0386054860909012
fec4dad8,8.751022129160901e-11
933fc5ba,1.7865207552203444e-07
c27eda4e,0.9999997142245872
9b94d2c2,1.588428996668334e-07
a2dbdb31,7.647358745732635e-05
816258dd,4.349353487864693e-06
81f11218,0.9999999999987669
c4bd9d04,0.9976202278547457
c6ce9bf9,6.089816539933679e-09
a7b3cc29,0.007841822656274144
