id,is_iceberg
5941774d,0.00013400817988440394
4023181e,0.8284764885902405
b20200e4,0.0005990326753817499
e7f018bb,0.9999551773071289
4371c8c3,0.4052414894104004
a8d9b1fd,0.0005885411519557238
29e7727e,0.039752691984176636
92a51ffb,0.9999442100524902
c769ac97,1.908364765768056e-06
aee0547d,1.0004049489037523e-14
565b28ac,5.205558553655898e-11
e04e9775,0.6064108610153198
8e8161d1,1.2407214171616943e-06
4cf4d256,0.04379171505570412
139e5324,6.888274839411679e-08
f156976f,4.503596210270189e-05
68a117cc,1.4413991493711364e-06
d9aa7a56,0.14085160195827484
9005b143,0.22508209943771362
5f6d3988,0.9887579083442688
9ad70954,0.0003431862860452384
b9087b9e,0.6621426343917847
a39a1427,0.7048311233520508
82fbe8ed,0.4113588035106659
1fae4879,8.28110587115646e-28
6dd8f13d,1.350930939244361e-20
bbad5958,0.018189219757914543
54527583,0.11902835220098495
be8fa29c,0.014235636219382286
81a3328f,0.9999982118606567
1a3c0ab3,9.13683351200234e-09
4deeeb8b,0.07629705220460892
ac6d5632,0.2903538644313812
472dadb5,0.04695183411240578
96093f95,0.6752084493637085
f5b4e3df,0.9722551703453064
e01a3c92,8.989176514262454e-09
001680af,0.293517142534256
8e639f33,0.09804999083280563
a2c16612,0.9717690944671631
a6d76474,1.0874459683242275e-30
19c47684,0.36210164427757263
015827b6,0.7192596197128296
7df7f7ce,0.1694781333208084
0bbf1a3f,0.35156652331352234
636cfbb7,0.7417884469032288
7370030a,0.9950984120368958
43aa97ad,2.8036985757821084e-33
ba2b5e63,0.9999710321426392
dfdd335b,0.9532222151756287
e79b13dc,1.805965932355491e-10
dc32b195,0.13955172896385193
6d868590,0.9986710548400879
75fa59aa,7.390271434815077e-07
ffe50836,0.12084495276212692
a7bfd784,0.9917281866073608
b3d569e3,0.061139460653066635
6c538c5b,0.08616240322589874
5c7c15f4,1.0
0b745139,0.7431527376174927
fd14608e,0.1867060512304306
f0bc8305,0.003357951994985342
a10ccb28,0.9998898506164551
543304c7,0.6440561413764954
6c3a4078,5.0338763965339e-33
9b73cc75,0.2850017845630646
5c6c71b1,0.010705109685659409
09ee9186,0.9450957775115967
207c35cf,0.09857957810163498
153c813e,0.9513942003250122
5605d58b,0.8192979097366333
642ca396,0.0001584963611094281
d32d72c0,0.5962508916854858
16646a17,0.9994562268257141
384074af,0.5077092051506042
69bf1e8c,0.10250066965818405
9e90a054,0.28236183524131775
89dbe7f7,0.9999346733093262
dbd27d22,0.5689978003501892
a2ea1561,0.5906945466995239
d63402af,0.6898653507232666
1ac8bb92,0.9999947547912598
8beffca5,0.10527270287275314
46741f3e,0.15482114255428314
e5ee6aa7,0.07145337760448456
5ecd892b,0.9124301075935364
69892166,0.15391871333122253
2f725a81,0.01552426628768444
810abfe4,3.388308580831886e-27
e6f973e6,0.5653290748596191
c60a5c46,0.00023656082339584827
c42b9e08,0.01209252793341875
c3f00c23,1.0
5307fdb8,0.9953702092170715
3e4f005e,3.177384496666491e-05
4a4cc2e0,0.9790878295898438
9bdd88d1,1.0744231605658413e-17
0d832bed,0.0009062651661224663
14a134fa,1.069892785476867e-11
78a41676,8.330397935590698e-15
0bd4658e,0.0005658360314555466
4a311bb0,0.21547476947307587
f939c817,0.4922215938568115
956adc4d,0.9999953508377075
f8a119f5,0.5698627233505249
61faa1ad,0.9982567429542542
6725eb3e,0.03874492272734642
17b3a8fd,1.7057840600090413e-12
49a88dfc,6.58168791277565e-14
2d6ec645,0.014914081431925297
0d4d77ba,0.3470837473869324
3ee672a2,0.9999767541885376
738b41fd,0.43550434708595276
f7fb320d,0.5293684005737305
b42fad18,4.258851604710401e-11
4ab8b00a,0.6391879320144653
f7870f2b,0.04902421683073044
4978666a,0.34389951825141907
f1b0d6c7,9.106241829386422e-14
5642407f,0.0008727420936338603
36d4ff92,0.999707043170929
4139aba2,0.7679446935653687
7585ce58,0.07407302409410477
33e25984,0.9999938011169434
ac46f3c9,2.942087121482473e-05
fc34a5b8,0.5762529969215393
85c36a8f,0.4202214181423187
